kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
5972.4585,0.943254,1.0,1.2973225,-0.41902867,0.00038695382,-1.1023035,-0.072879836,-0.26668835
6030.741,0.9429043,1.0,1.2975539,-0.41910326,0.00041458057,-1.1026171,-0.07280098,-0.26631233
6089.284,0.9425564,1.0,1.2977825,-0.419178,0.00044265436,-1.1029279,-0.07272224,-0.26593733
6148.0796,0.94221145,1.0,1.2980094,-0.41925013,0.00047057914,-1.1032383,-0.072644934,-0.26556447
6207.1333,0.94186836,1.0,1.298236,-0.4193222,0.0004983251,-1.103547,-0.07256864,-0.26519278
6266.444,0.9415269,1.0,1.2984595,-0.41939515,0.000525326,-1.1038555,-0.07249193,-0.2648227
6325.9956,0.94118536,1.0,1.298677,-0.4194602,0.000558496,-1.1041688,-0.07241754,-0.26443157
6385.776,0.94084394,1.0,1.2988878,-0.41952372,0.0005946462,-1.1044865,-0.07234256,-0.26401886
6445.788,0.940506,1.0,1.299098,-0.41958553,0.00063231634,-1.1048028,-0.07226877,-0.2636082
6505.987,0.9401768,1.0,1.2992982,-0.419641,0.000666589,-1.1050901,-0.0721976,-0.26319873
6566.3755,0.93985444,1.0,1.2994968,-0.4196959,0.0007022922,-1.1053736,-0.07212578,-0.26279047
6626.973,0.93953806,1.0,1.2996954,-0.41974986,0.00073793577,-1.1056553,-0.07205509,-0.262385
6687.771,0.9392267,1.0,1.2998921,-0.41980207,0.0007726853,-1.1059349,-0.07198374,-0.26198116
6748.789,0.93891966,1.0,1.3000883,-0.4198547,0.00080820965,-1.106213,-0.07191269,-0.2615793
6810.0215,0.9386154,1.0,1.3002831,-0.4199058,0.000843287,-1.1064891,-0.07184152,-0.26117972
6871.465,0.9383158,1.0,1.3004766,-0.41995668,0.00087860273,-1.1067629,-0.07177119,-0.26078176
6933.1025,0.9380205,1.0,1.3006741,-0.4200011,0.0009194021,-1.1070373,-0.07170366,-0.26039082
6994.9004,0.93773156,1.0,1.3008747,-0.4200399,0.0009639268,-1.1073091,-0.07163821,-0.26000488
7056.873,0.93744963,1.0,1.3010741,-0.4200781,0.0010078852,-1.1075785,-0.07157259,-0.25962186
7119.0205,0.93717325,1.0,1.3012731,-0.42011598,0.0010525887,-1.1078451,-0.07150678,-0.25924104
7181.3623,0.93690187,1.0,1.3014715,-0.42015222,0.0010965173,-1.1081105,-0.071440324,-0.2588611
7243.8887,0.93663436,1.0,1.3016677,-0.4201886,0.0011402075,-1.1083734,-0.071373925,-0.25848332
7306.61,0.93637097,1.0,1.3018637,-0.42022464,0.0011847322,-1.108635,-0.071307644,-0.2581074
7369.535,0.93610954,1.0,1.3020575,-0.4202598,0.0012284522,-1.1088952,-0.07124232,-0.25773296
7432.6646,0.9358514,1.0,1.3022505,-0.42029408,0.0012715464,-1.1091537,-0.07117711,-0.25736097
7496.004,0.9355953,1.0,1.3024415,-0.4203284,0.0013155942,-1.1094112,-0.07111208,-0.25699118
7559.5527,0.93534064,1.0,1.3026319,-0.42036265,0.0013591056,-1.1096675,-0.07104795,-0.25662258
7623.3086,0.93508714,1.0,1.3028197,-0.4203964,0.001402319,-1.1099226,-0.07098363,-0.25625578
7687.261,0.9348359,1.0,1.3030068,-0.42042947,0.0014457707,-1.110177,-0.07092051,-0.25589126
7751.4287,0.9345857,1.0,1.3031926,-0.4204619,0.0014884775,-1.1104296,-0.070858404,-0.2555283
7815.805,0.9343361,1.0,1.3033763,-0.42049432,0.0015315418,-1.1106818,-0.07079558,-0.25516695
7880.393,0.93408746,1.0,1.3035587,-0.4205266,0.0015737717,-1.1109322,-0.07073413,-0.2548068
7945.18,0.93384033,1.0,1.3037391,-0.42055804,0.0016176109,-1.1111817,-0.07067232,-0.25444987
8010.176,0.9335935,1.0,1.3039182,-0.42058894,0.001659811,-1.1114304,-0.07061271,-0.25409395
8075.384,0.9333473,1.0,1.3040966,-0.42062122,0.0017028456,-1.1116779,-0.07055269,-0.2537395
8140.7915,0.9331016,1.0,1.304272,-0.42065153,0.0017452245,-1.111925,-0.07049386,-0.25338748
8206.4,0.93285686,1.0,1.3044465,-0.420682,0.0017877524,-1.1121706,-0.07043497,-0.25303623
8272.217,0.9326124,1.0,1.3046193,-0.4207123,0.0018301313,-1.1124153,-0.07037638,-0.25268745
8338.233,0.93236893,1.0,1.3047916,-0.42074227,0.0018711691,-1.1126589,-0.07031946,-0.25234047
8404.442,0.9321252,1.0,1.3049607,-0.42077193,0.0019137864,-1.1129018,-0.070262596,-0.2519945
8470.845,0.9318824,1.0,1.3051293,-0.42080134,0.0019564931,-1.1131433,-0.07020675,-0.25165114
8537.442,0.93163997,1.0,1.305296,-0.42083046,0.0019976501,-1.1133848,-0.070151374,-0.25130925
8604.238,0.93139815,1.0,1.3054613,-0.4208597,0.0020397906,-1.1136239,-0.07009636,-0.25096914
8671.227,0.93115664,1.0,1.3056251,-0.42088845,0.002081484,-1.1138623,-0.07004176,-0.25063074
8738.398,0.9309158,1.0,1.3057878,-0.4209165,0.0021232371,-1.1141003,-0.06998758,-0.25029323
8805.763,0.9306751,1.0,1.3059484,-0.42094478,0.0021645431,-1.1143377,-0.06993441,-0.24995828
8873.31,0.9304348,1.0,1.3061081,-0.42097217,0.0022060578,-1.1145738,-0.06988202,-0.24962439
8941.043,0.93019533,1.0,1.3062657,-0.42100072,0.0022473638,-1.1148089,-0.06982981,-0.24929307
9008.958,0.92995614,1.0,1.306422,-0.42102808,0.0022881036,-1.1150426,-0.06977801,-0.2489629
9077.052,0.9297171,1.0,1.3065767,-0.42105544,0.002329499,-1.1152756,-0.06972711,-0.2486343
9145.315,0.92947847,1.0,1.3067305,-0.42108232,0.0023695533,-1.1155075,-0.069676206,-0.24830697
