foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
6.765e-05,1.400e-04,0.000e+00,1.432e-04,5.496e-05,1.335e-05,1.049e-05,2.056e-05
6.038e-05,1.431e-04,0.000e+00,1.533e-04,5.209e-05,1.615e-05,1.168e-05,2.366e-05
4.667e-05,1.669e-04,0.000e+00,1.602e-04,4.756e-05,1.550e-05,1.031e-05,2.441e-05
3.409e-05,1.862e-04,0.000e+00,1.679e-04,4.673e-05,1.442e-05,8.643e-06,2.578e-05
2.134e-05,2.041e-04,0.000e+00,1.753e-04,4.506e-05,1.240e-05,6.914e-06,2.730e-05
8.881e-06,2.229e-04,0.000e+00,1.833e-04,4.530e-05,1.061e-05,5.096e-06,2.894e-05
2.980e-06,2.367e-04,0.000e+00,1.912e-04,4.613e-05,7.212e-06,2.563e-06,3.111e-05
1.496e-05,2.511e-04,0.000e+00,1.989e-04,4.780e-05,4.530e-06,3.278e-07,3.350e-05
2.575e-05,2.611e-04,0.000e+00,2.074e-04,5.054e-05,1.073e-06,2.295e-06,3.600e-05
3.642e-05,2.699e-04,0.000e+00,2.155e-04,5.341e-05,3.457e-06,5.037e-06,3.880e-05
4.727e-05,2.778e-04,0.000e+00,2.241e-04,5.734e-05,7.331e-06,7.808e-06,4.181e-05
5.728e-05,2.813e-04,0.000e+00,2.323e-04,6.104e-05,1.204e-05,1.061e-05,4.467e-05
6.807e-05,2.868e-04,0.000e+00,2.409e-04,6.533e-05,1.723e-05,1.362e-05,4.765e-05
7.725e-05,2.890e-04,0.000e+00,2.493e-04,6.950e-05,2.176e-05,1.675e-05,5.057e-05
8.678e-05,2.892e-04,0.000e+00,2.577e-04,7.463e-05,2.706e-05,1.958e-05,5.409e-05
9.626e-05,2.875e-04,0.000e+00,2.658e-04,7.951e-05,3.302e-05,2.310e-05,5.770e-05
1.056e-04,2.868e-04,0.000e+00,2.747e-04,8.428e-05,3.850e-05,2.623e-05,6.074e-05
1.141e-04,2.809e-04,0.000e+00,2.827e-04,9.000e-05,4.435e-05,2.947e-05,6.443e-05
1.227e-04,2.751e-04,0.000e+00,2.913e-04,9.549e-05,5.066e-05,3.248e-05,6.756e-05
1.310e-04,2.680e-04,0.000e+00,2.995e-04,1.013e-04,5.680e-05,3.579e-05,7.099e-05
1.385e-04,2.580e-04,0.000e+00,3.072e-04,1.034e-04,6.169e-05,3.889e-05,7.349e-05
1.467e-04,2.549e-04,0.000e+00,3.153e-04,1.011e-04,6.688e-05,4.086e-05,7.445e-05
1.588e-04,2.606e-04,0.000e+00,3.235e-04,1.030e-04,7.015e-05,4.357e-05,7.674e-05
1.701e-04,2.637e-04,0.000e+00,3.315e-04,1.054e-04,7.457e-05,4.613e-05,7.930e-05
1.815e-04,2.661e-04,0.000e+00,3.400e-04,1.082e-04,7.921e-05,4.932e-05,8.211e-05
1.929e-04,2.675e-04,0.000e+00,3.484e-04,1.118e-04,8.404e-05,5.174e-05,8.452e-05
2.035e-04,2.680e-04,0.000e+00,3.567e-04,1.143e-04,8.935e-05,5.519e-05,8.774e-05
2.143e-04,2.670e-04,0.000e+00,3.652e-04,1.184e-04,9.429e-05,5.805e-05,9.057e-05
2.244e-04,2.627e-04,0.000e+00,3.735e-04,1.222e-04,1.000e-04,6.133e-05,9.385e-05
2.355e-04,2.606e-04,0.000e+00,3.821e-04,1.262e-04,1.057e-04,6.440e-05,9.707e-05
2.446e-04,2.539e-04,0.000e+00,3.905e-04,1.305e-04,1.112e-04,6.747e-05,9.984e-05
2.546e-04,2.475e-04,0.000e+00,3.989e-04,1.351e-04,1.178e-04,7.081e-05,1.032e-04
2.632e-04,2.396e-04,0.000e+00,4.084e-04,1.396e-04,1.222e-04,7.382e-05,1.067e-04
2.717e-04,2.327e-04,0.000e+00,4.174e-04,1.433e-04,1.259e-04,7.677e-05,1.100e-04
2.830e-04,2.294e-04,0.000e+00,4.250e-04,1.493e-04,1.321e-04,7.996e-05,1.135e-04
2.936e-04,2.246e-04,0.000e+00,4.319e-04,1.540e-04,1.373e-04,8.276e-05,1.162e-04
3.051e-04,2.203e-04,0.000e+00,4.393e-04,1.589e-04,1.434e-04,8.607e-05,1.196e-04
3.147e-04,2.110e-04,0.000e+00,4.467e-04,1.652e-04,1.495e-04,8.902e-05,1.230e-04
3.254e-04,2.048e-04,0.000e+00,4.541e-04,1.711e-04,1.558e-04,9.227e-05,1.265e-04
3.356e-04,1.950e-04,0.000e+00,4.611e-04,1.771e-04,1.619e-04,9.549e-05,1.297e-04
3.455e-04,1.843e-04,0.000e+00,4.684e-04,1.837e-04,1.688e-04,9.865e-05,1.328e-04
3.549e-04,1.731e-04,0.000e+00,4.757e-04,1.894e-04,1.756e-04,1.018e-04,1.370e-04
3.645e-04,1.607e-04,0.000e+00,4.830e-04,1.963e-04,1.823e-04,1.051e-04,1.400e-04
3.738e-04,1.457e-04,0.000e+00,4.902e-04,2.021e-04,1.891e-04,1.083e-04,1.438e-04
3.827e-04,1.307e-04,0.000e+00,4.972e-04,2.095e-04,1.962e-04,1.117e-04,1.472e-04
3.924e-04,1.173e-04,0.000e+00,5.042e-04,2.149e-04,2.031e-04,1.148e-04,1.507e-04
4.014e-04,1.013e-04,0.000e+00,5.113e-04,2.215e-04,2.102e-04,1.182e-04,1.541e-04
4.097e-04,8.321e-05,0.000e+00,5.183e-04,2.286e-04,2.170e-04,1.217e-04,1.580e-04
